nuttcp-r: v8.1.3: socket
nuttcp-r: buflen=65536 nstream=1 port=8190 mode=tcp
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=42939
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=42939
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1791 retrans=0 cwnd=42939
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4158 retrans=0 cwnd=42939
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2848 retrans=0 cwnd=42939
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4375 retrans=0 cwnd=43324
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4158 retrans=0 cwnd=43324
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=43324
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=43324
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0851 retrans=0 cwnd=43324
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.1790 retrans=0 cwnd=43324
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3083 retrans=0 cwnd=43682
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1262 retrans=0 cwnd=43682
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=43682
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.5106 retrans=0 cwnd=43682
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4963 retrans=0 cwnd=43682
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=43682
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=44163
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=44163
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0265 retrans=0 cwnd=44172
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3388 retrans=0 cwnd=44172
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3729 retrans=0 cwnd=44172
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9912 retrans=0 cwnd=44172
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4023 retrans=0 cwnd=44172
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9619 retrans=0 cwnd=44670
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3083 retrans=0 cwnd=44670
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=44670
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0969 retrans=0 cwnd=44670
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2907 retrans=0 cwnd=44670
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=44670
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1497 retrans=0 cwnd=44949
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2965 retrans=0 cwnd=44949
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1497 retrans=0 cwnd=44958
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1673 retrans=0 cwnd=44958
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.5047 retrans=0 cwnd=44958
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3788 retrans=0 cwnd=44958
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9502 retrans=0 cwnd=45465
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0675 retrans=0 cwnd=45474
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4317 retrans=0 cwnd=45482
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2613 retrans=0 cwnd=45482
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2613 retrans=0 cwnd=45482
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2437 retrans=0 cwnd=45482
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9736 retrans=0 cwnd=45937
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2907 retrans=0 cwnd=45945
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=45954
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.6944 retrans=0 cwnd=45963
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=45963
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2260 retrans=0 cwnd=45972
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=46513
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2437 retrans=0 cwnd=46522
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=46522
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2319 retrans=0 cwnd=46531
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=46531
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=46531
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1204 retrans=0 cwnd=46942
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3141 retrans=0 cwnd=46942
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=46942
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9736 retrans=0 cwnd=46942
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3964 retrans=0 cwnd=46942
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=46942
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2319 retrans=0 cwnd=47457
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1615 retrans=0 cwnd=47457
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2202 retrans=0 cwnd=47457
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=47457
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=47457
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=47457
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=47999
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=47999
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=47999
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0793 retrans=0 cwnd=47999
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9736 retrans=0 cwnd=47999
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=47999
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2848 retrans=0 cwnd=48611
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=48611
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2260 retrans=0 cwnd=48611
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4963 retrans=0 cwnd=48611
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1615 retrans=0 cwnd=48611
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=48611
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2260 retrans=0 cwnd=49091
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1556 retrans=0 cwnd=49091
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=49091
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2495 retrans=0 cwnd=49091
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=49091
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=49091
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2202 retrans=0 cwnd=49091
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=49633
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1497 retrans=0 cwnd=49633
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2613 retrans=0 cwnd=49633
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=49633
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0558 retrans=0 cwnd=49633
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3729 retrans=0 cwnd=49633
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=50175
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1791 retrans=0 cwnd=50175
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2202 retrans=0 cwnd=50175
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9539 retrans=0 cwnd=50175
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2143 retrans=0 cwnd=50175
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4395 retrans=0 cwnd=50175
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9655 retrans=0 cwnd=50708
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=50708
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2319 retrans=0 cwnd=50708
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=50708
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=50708
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=50708
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=51206
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=51206
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9539 retrans=0 cwnd=51206
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9736 retrans=0 cwnd=51206
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4317 retrans=0 cwnd=51206
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=51215
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9539 retrans=0 cwnd=51922
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4573 retrans=0 cwnd=51922
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=51922
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9888 retrans=0 cwnd=51922
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=51922
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=51922
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1204 retrans=0 cwnd=52455
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1380 retrans=0 cwnd=52455
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=52455
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0586 retrans=0 cwnd=52455
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2495 retrans=0 cwnd=52455
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8084 retrans=0 cwnd=52455
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0441 retrans=0 cwnd=53093
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4846 retrans=0 cwnd=53093
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9560 retrans=0 cwnd=53093
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4434 retrans=0 cwnd=53093
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.8974 retrans=0 cwnd=53093
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.2625 retrans=0 cwnd=53093
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0851 retrans=0 cwnd=53670
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=53670
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0558 retrans=0 cwnd=53670
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0004 retrans=0 cwnd=53670
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=53670
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2965 retrans=0 cwnd=53670
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0819 retrans=0 cwnd=54221
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2495 retrans=0 cwnd=54221
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=54221
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2143 retrans=0 cwnd=54221
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9655 retrans=0 cwnd=54221
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=54221
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=54221
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8433 retrans=0 cwnd=54754
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.2086 retrans=0 cwnd=54754
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.3149 retrans=0 cwnd=54754
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9655 retrans=0 cwnd=54754
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1438 retrans=0 cwnd=54754
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=54754
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=55435
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=55435
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2202 retrans=0 cwnd=55435
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9422 retrans=0 cwnd=55435
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=55435
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0062 retrans=0 cwnd=55435
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=56091
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1556 retrans=0 cwnd=56091
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=56091
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9364 retrans=0 cwnd=56099
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2437 retrans=0 cwnd=56108
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=56108
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9306 retrans=0 cwnd=56790
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=56790
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.8680 retrans=0 cwnd=56790
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0062 retrans=0 cwnd=56790
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2143 retrans=0 cwnd=56790
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2672 retrans=0 cwnd=56790
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1791 retrans=0 cwnd=57427
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9771 retrans=0 cwnd=57427
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1556 retrans=0 cwnd=57427
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8724 retrans=0 cwnd=57427
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0558 retrans=0 cwnd=57427
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.7021 retrans=0 cwnd=57427
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.6979 retrans=0 cwnd=58030
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2143 retrans=0 cwnd=58030
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0793 retrans=0 cwnd=58030
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0412 retrans=0 cwnd=58030
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2319 retrans=0 cwnd=58030
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8957 retrans=0 cwnd=58030
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.5225 retrans=0 cwnd=58695
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.2217 retrans=0 cwnd=58695
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=58695
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9713 retrans=0 cwnd=58695
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0617 retrans=0 cwnd=58695
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9015 retrans=0 cwnd=58695
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3083 retrans=0 cwnd=59420
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2848 retrans=0 cwnd=59429
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9539 retrans=0 cwnd=59437
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1321 retrans=0 cwnd=59446
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2789 retrans=0 cwnd=59455
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9597 retrans=0 cwnd=59464
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2260 retrans=0 cwnd=59472
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9480 retrans=0 cwnd=60163
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=60163
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=60163
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9946 retrans=0 cwnd=60163
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=60163
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=60163
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=60809
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7053 retrans=0 cwnd=60809
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.1671 retrans=0 cwnd=60809
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9073 retrans=0 cwnd=60809
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.2741 retrans=0 cwnd=60809
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.1849 retrans=0 cwnd=60809
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9946 retrans=0 cwnd=61447
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8782 retrans=0 cwnd=61447
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0179 retrans=0 cwnd=61447
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4669 retrans=0 cwnd=61447
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=61447
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=61447
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9795 retrans=0 cwnd=62155
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9248 retrans=0 cwnd=62155
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.2217 retrans=0 cwnd=62155
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=62155
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=62164
megabytes=0.0625 real_sec=0.10 rate_Mbps=5.2430 retrans=0 cwnd=62164
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62164
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62164
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62164
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62164
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62164
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62164
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62164
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.2263 retrans=0 cwnd=62172
megabytes=31.2500 real_sec=0.10 rate_Mbps=2621.1255 retrans=0 cwnd=62924
megabytes=26.5625 real_sec=0.10 rate_Mbps=2229.3164 retrans=0 cwnd=63623
megabytes=6.1875 real_sec=0.10 rate_Mbps=518.9828 retrans=0 cwnd=63623
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.1178 retrans=0 cwnd=63623
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0399 retrans=0 cwnd=63623
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0503 retrans=0 cwnd=63623
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2932 retrans=0 cwnd=63623
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2775 retrans=123 cwnd=32043
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0503 retrans=0 cwnd=32043
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0399 retrans=0 cwnd=32043
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2985 retrans=0 cwnd=32043
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0347 retrans=0 cwnd=32043
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.3037 retrans=0 cwnd=32043
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2828 retrans=0 cwnd=32043
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0451 retrans=0 cwnd=32043
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.3195 retrans=0 cwnd=32043
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0088 retrans=0 cwnd=32043
megabytes=6.1875 real_sec=0.10 rate_Mbps=518.8324 retrans=0 cwnd=32043
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.4873 retrans=0 cwnd=32043
megabytes=6.1875 real_sec=0.10 rate_Mbps=518.7598 retrans=0 cwnd=32043
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.6028 retrans=0 cwnd=32043
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2880 retrans=0 cwnd=32043
megabytes=6.1875 real_sec=0.10 rate_Mbps=518.7235 retrans=0 cwnd=32043
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.6080 retrans=0 cwnd=32043
megabytes=6.1250 real_sec=0.10 rate_Mbps=513.8022 retrans=0 cwnd=32043
megabytes=6.4375 real_sec=0.10 rate_Mbps=540.0112 retrans=0 cwnd=32043
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.7508 retrans=0 cwnd=32043
megabytes=6.5625 real_sec=0.10 rate_Mbps=550.2548 retrans=0 cwnd=32043
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.9732 retrans=0 cwnd=32043
megabytes=6.7500 real_sec=0.10 rate_Mbps=565.9990 retrans=0 cwnd=32043
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7456 retrans=0 cwnd=32043
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.7286 retrans=0 cwnd=32043
megabytes=6.6875 real_sec=0.10 rate_Mbps=561.0050 retrans=0 cwnd=32043
megabytes=6.6875 real_sec=0.10 rate_Mbps=560.9994 retrans=0 cwnd=32043
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.6168 retrans=0 cwnd=32043
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.3160 retrans=0 cwnd=32043
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.7620 retrans=0 cwnd=32043
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.1688 retrans=0 cwnd=32043
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5139 retrans=0 cwnd=32043
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2310 retrans=0 cwnd=32043
megabytes=6.6875 real_sec=0.10 rate_Mbps=560.9601 retrans=0 cwnd=32043
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2594 retrans=0 cwnd=32130
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2254 retrans=0 cwnd=32130
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7226 retrans=0 cwnd=32130
megabytes=6.6875 real_sec=0.10 rate_Mbps=560.9938 retrans=0 cwnd=32130
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2254 retrans=0 cwnd=32130
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.1914 retrans=0 cwnd=32130
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5139 retrans=0 cwnd=32349
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.4111 retrans=0 cwnd=32349
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2933 retrans=0 cwnd=32349
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2254 retrans=0 cwnd=32357
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.6130 retrans=0 cwnd=32357
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5825 retrans=0 cwnd=32357
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2254 retrans=0 cwnd=32357
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.4168 retrans=0 cwnd=32646
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7918 retrans=0 cwnd=32646
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.4568 retrans=0 cwnd=32646
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7456 retrans=0 cwnd=32646
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.4511 retrans=0 cwnd=32646
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.4625 retrans=0 cwnd=32654
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8957 retrans=0 cwnd=33013
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.8149 retrans=0 cwnd=33013
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.4568 retrans=0 cwnd=33013
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.6476 retrans=0 cwnd=33013
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7745 retrans=0 cwnd=33013
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9480 retrans=0 cwnd=33013
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7399 retrans=0 cwnd=33441
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7053 retrans=0 cwnd=33441
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9597 retrans=0 cwnd=33450
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9306 retrans=0 cwnd=33450
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9830 retrans=0 cwnd=33450
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9480 retrans=0 cwnd=33450
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7341 retrans=0 cwnd=33939
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9480 retrans=0 cwnd=33948
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=33948
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9364 retrans=0 cwnd=33948
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=33948
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=33948
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=34507
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=34507
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9032 retrans=0 cwnd=34507
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4140 retrans=0 cwnd=34516
